homeTeamStats,awayTeamStats,Stat,id
12.0,42.0,Clearances,93344
17.0,4.0,Corners,93344
1.0,2.0,Offsides,93344
1.0,3.0,Yellow cards,93344
10.0,9.0,Fouls conceded,93344
1.0,3.0,Goal,93344
64.0,36.0,Possession %,93594
3.0,4.0,Shots on target,93594
10.0,9.0,Shots,93594
847.0,550.0,Touches,93594
680.0,375.0,Passes,93594
9.0,13.0,Tackles,93594
19.0,15.0,Clearances,93594
6.0,3.0,Corners,93594
1.0,1.0,Offsides,93594
4.0,4.0,Yellow cards,93594
14.0,14.0,Fouls conceded,93594
1.0,0.0,Goal,93594
56.8,43.2,Possession %,93578
9.0,5.0,Shots on target,93578
21.0,17.0,Shots,93578
721.0,594.0,Touches,93578
537.0,400.0,Passes,93578
14.0,18.0,Tackles,93578
18.0,24.0,Clearances,93578
10.0,9.0,Corners,93578
2.0,1.0,Offsides,93578
2.0,5.0,Yellow cards,93578
6.0,11.0,Fouls conceded,93578
1.0,2.0,Goal,93578
55.9,44.1,Possession %,93551
10.0,5.0,Shots on target,93551
23.0,17.0,Shots,93551
677.0,565.0,Touches,93551
491.0,388.0,Passes,93551
10.0,25.0,Tackles,93551
14.0,28.0,Clearances,93551
10.0,8.0,Corners,93551
0.0,6.0,Offsides,93551
3.0,2.0,Yellow cards,93551
9.0,7.0,Fouls conceded,93551
1.0,2.0,Goal,93551
72.5,27.5,Possession %,93556
3.0,1.0,Shots on target,93556
19.0,5.0,Shots,93556
963.0,461.0,Touches,93556
772.0,294.0,Passes,93556
12.0,21.0,Tackles,93556
7.0,33.0,Clearances,93556
9.0,0.0,Corners,93556
1.0,2.0,Offsides,93556
0.0,2.0,Yellow cards,93556
6.0,11.0,Fouls conceded,93556
2.0,0.0,Goal,93556
35.9,64.1,Possession %,93550
5.0,10.0,Shots on target,93550
10.0,14.0,Shots,93550
492.0,787.0,Touches,93550
353.0,633.0,Passes,93550
17.0,8.0,Tackles,93550
13.0,13.0,Clearances,93550
3.0,4.0,Corners,93550
6.0,0.0,Offsides,93550
1.0,0.0,Yellow cards,93550
10.0,7.0,Fouls conceded,93550
0.0,5.0,Goal,93550
53.5,46.5,Possession %,93532
4.0,5.0,Shots on target,93532
12.0,9.0,Shots,93532
713.0,656.0,Touches,93532
472.0,428.0,Passes,93532
30.0,35.0,Tackles,93532
19.0,34.0,Clearances,93532
11.0,1.0,Corners,93532
2.0,1.0,Offsides,93532
1.0,4.0,Yellow cards,93532
8.0,18.0,Fouls conceded,93532
3.0,2.0,Goal,93532
50.8,49.2,Possession %,93518
6.0,4.0,Shots on target,93518
12.0,24.0,Shots,93518
657.0,643.0,Touches,93518
436.0,407.0,Passes,93518
23.0,19.0,Tackles,93518
23.0,15.0,Clearances,93518
4.0,13.0,Corners,93518
4.0,3.0,Offsides,93518
3.0,2.0,Yellow cards,93518
9.0,18.0,Fouls conceded,93518
3.0,1.0,Goal,93518
35.2,64.8,Possession %,93399
3.0,3.0,Shots on target,93399
5.0,10.0,Shots,93399
457.0,756.0,Touches,93399
318.0,603.0,Passes,93399
11.0,8.0,Tackles,93399
10.0,19.0,Clearances,93399
4.0,2.0,Corners,93399
2.0,1.0,Offsides,93399
3.0,3.0,Yellow cards,93399
11.0,18.0,Fouls conceded,93399
2.0,2.0,Goal,93399
46.3,53.7,Possession %,93400
3.0,4.0,Shots on target,93400
8.0,18.0,Shots,93400
506.0,565.0,Touches,93400
358.0,395.0,Passes,93400
13.0,7.0,Tackles,93400
23.0,9.0,Clearances,93400
2.0,10.0,Corners,93400
3.0,1.0,Offsides,93400
3.0,2.0,Yellow cards,93400
1.0,0.0,Red cards,93400
19.0,9.0,Fouls conceded,93400
1.0,1.0,Goal,93400
71.1,28.9,Possession %,93341
11.0,3.0,Shots on target,93341
19.0,8.0,Shots,93341
879.0,440.0,Touches,93341
680.0,274.0,Passes,93341
14.0,18.0,Tackles,93341
10.0,38.0,Clearances,93341
8.0,3.0,Corners,93341
4.0,1.0,Offsides,93341
0.0,4.0,Yellow cards,93341
0.0,1.0,Red cards,93341
6.0,5.0,Fouls conceded,93341
2.0,2.0,Goal,93341
59.8,40.2,Possession %,93343
1.0,5.0,Shots on target,93343
12.0,15.0,Shots,93343
705.0,544.0,Touches,93343
518.0,348.0,Passes,93343
9.0,20.0,Tackles,93343
9.0,24.0,Clearances,93343
8.0,6.0,Corners,93343
2.0,2.0,Offsides,93343
9.0,15.0,Fouls conceded,93343
1.0,1.0,Goal,93343
46.8,53.2,Possession %,93347
7.0,2.0,Shots on target,93347
15.0,11.0,Shots,93347
603.0,673.0,Touches,93347
406.0,472.0,Passes,93347
26.0,18.0,Tackles,93347
7.0,20.0,Clearances,93347
7.0,0.0,Corners,93347
1.0,1.0,Offsides,93347
3.0,4.0,Yellow cards,93347
10.0,14.0,Fouls conceded,93347
0.0,1.0,Goal,93347
58.7,41.3,Possession %,93336
4.0,1.0,Shots on target,93336
14.0,7.0,Shots,93336
823.0,613.0,Touches,93336
684.0,477.0,Passes,93336
11.0,10.0,Tackles,93336
10.0,11.0,Clearances,93336
3.0,0.0,Corners,93336
1.0,4.0,Offsides,93336
1.0,5.0,Yellow cards,93336
13.0,11.0,Fouls conceded,93336
1.0,0.0,Goal,93336
62.9,37.1,Possession %,93323
5.0,3.0,Shots on target,93323
14.0,16.0,Shots,93323
729.0,523.0,Touches,93323
517.0,304.0,Passes,93323
17.0,30.0,Tackles,93323
10.0,29.0,Clearances,93323
10.0,4.0,Corners,93323
0.0,2.0,Offsides,93323
1.0,4.0,Yellow cards,93323
9.0,14.0,Fouls conceded,93323
1.0,1.0,Goal,93323
